ScenarioId,Filename,Iterations,TabuSize,MutationType,UseRL,Repeat,Seed,GreedyObjective,GreedyTotalCost,GreedyTotalPenalty,GreedyTotalVehicleOperationTime,Objective,TotalCost,TotalPenalty,TotalVehicleOperationTime,RoutesCount,DurationMs,GTR,algorithm
24,pliki//100 lokacji//C101.txt,200,50,swap,False,2,31042,13966.959386460265,1364.8372043314898,7277.284977797287,5324.837204331489,11217.746841596549,1231.4763985233947,4794.79404454976,5191.476398523395,11,300024.1345,0;67;86;83;16;14;0;0;5;95;15;0;0;20;54;62;30;0;0;13;7;0;0;32;31;40;0;0;90;41;44;59;46;45;48;0;0;24;76;82;70;73;79;0;0;43;25;8;11;0;0;65;63;0;0;57;53;56;0;0;98;18;19;37;28;0,TabuSearch
24,pliki//100 lokacji//C101.txt,200,50,swap,False,2,31043,13966.959386460265,1364.8372043314898,7277.284977797287,5324.837204331489,11609.711332379738,1474.1219017466378,4701.467528886463,5434.121901746638,12,300011.0234,0;90;86;56;70;0;0;43;76;16;14;28;0;0;24;18;40;30;48;59;0;0;5;95;83;82;73;79;0;0;57;41;19;37;45;0;0;67;7;15;11;0;0;65;63;0;0;20;25;0;0;53;54;62;0;0;98;8;0;0;32;0;0;13;31;44;46;0,TabuSearch
25,pliki//100 lokacji//C101.txt,200,50,swap,False,2,32042,14383.887816840212,1363.179156583517,7697.529503673175,5323.179156583518,13481.092690039157,1370.776516759161,6779.539656520833,5330.7765167591615,11,300028.4664,0;43;92;74;72;0;0;67;63;0;0;20;35;15;11;0;0;32;25;27;0;0;13;18;19;0;0;24;86;83;77;84;79;99;0;0;5;95;94;0;0;57;54;0;0;90;7;8;29;28;0;0;98;41;37;39;61;0;0;55;76;56;59;50;48;0,TabuSearch
25,pliki//100 lokacji//C101.txt,200,50,swap,False,2,32043,14383.887816840212,1363.179156583517,7697.529503673175,5323.179156583518,13472.518796943203,1377.9980695360837,6756.522657871036,5337.998069536083,11,300007.4433,0;76;83;56;77;79;59;50;0;0;90;95;8;0;0;20;25;41;72;61;0;0;5;19;27;29;39;48;0;0;43;37;35;92;99;0;0;32;54;0;0;13;7;0;0;24;86;94;84;28;0;0;98;18;15;11;0;0;67;63;0;0;57;55;74;0,TabuSearch
26,pliki//100 lokacji//C101.txt,200,50,swap,False,2,33042,17924.11261938991,1341.5388543844756,10471.034910620956,6111.5388543844765,15914.371206827982,1713.8932754924106,7716.584655843162,6483.893275492411,11,300016.5793,0;13;18;35;39;45;0;0;67;95;37;30;14;26;0;0;98;19;93;97;0;0;5;25;40;0;0;86;83;74;0;0;20;71;51;61;79;77;66;69;47;0;0;24;76;44;46;59;68;0;0;3;7;82;72;91;6;0;0;90;63;62;0;0;32;54;53;0;0;43;41;70;84;99;0,TabuSearch
26,pliki//100 lokacji//C101.txt,200,50,swap,False,2,33043,17924.11261938991,1341.5388543844756,10471.034910620956,6111.5388543844765,15771.705317558035,1620.4201216880897,7760.865074181855,6390.42012168809,11,300006.4092,0;43;54;53;61;0;0;3;41;35;39;59;79;77;69;47;0;0;5;7;0;0;40;25;14;46;0;0;76;86;37;30;6;99;91;0;0;98;95;83;84;0;0;67;63;62;0;0;90;70;74;0;0;13;71;82;45;51;26;0;0;32;18;44;72;68;66;0;0;20;24;19;93;97;0,TabuSearch
27,pliki//100 lokacji//C101.txt,200,50,swap,False,2,34042,14469.26345924336,1523.6611113316876,6921.941236579984,6023.661111331688,12895.806816240338,1624.9877625971578,5145.831291046022,6124.9877625971585,10,300012.6982,0;67;25;27;46;0;0;20;41;62;72;60;79;51;0;0;90;87;35;59;6;12;66;0;0;43;86;83;84;93;89;0;0;5;18;40;11;97;4;0;0;13;31;29;26;28;0;0;32;54;58;0;0;98;76;82;70;0;0;24;63;80;45;0;0;57;55;53;56;0,TabuSearch
27,pliki//100 lokacji//C101.txt,200,50,swap,False,2,34043,14469.26345924336,1523.6611113316876,6921.941236579984,6023.661111331688,12895.806816240338,1624.9877625971578,5145.831291046022,6124.9877625971585,10,300007.0701,0;67;25;27;46;0;0;20;41;62;72;60;79;51;0;0;90;87;35;59;6;12;66;0;0;43;86;83;84;93;89;0;0;5;18;40;11;97;4;0;0;13;31;29;26;28;0;0;32;54;58;0;0;98;76;82;70;0;0;24;63;80;45;0;0;57;55;53;56;0,TabuSearch
28,pliki//100 lokacji//C101.txt,200,50,swap,False,2,35042,14799.786963541814,1312.572192714467,7674.642578112878,5812.572192714468,14296.619356864576,1307.601033999889,7181.417288864797,5807.601033999889,10,300033.1724,0;20;54;40;44;72;59;0;0;43;86;83;84;14;12;36;50;0;0;90;95;8;10;11;0;0;5;78;74;0;0;67;18;19;30;45;48;51;0;0;32;31;35;38;0;0;13;25;39;29;26;0;0;57;63;0;0;98;76;70;73;79;77;0;0;24;41;15;4;0,TabuSearch
28,pliki//100 lokacji//C101.txt,200,50,swap,False,2,35043,14799.786963541814,1312.572192714467,7674.642578112878,5812.572192714468,14296.619356864576,1307.601033999889,7181.417288864797,5807.601033999889,10,300003.3618,0;20;54;40;44;72;59;0;0;43;86;83;84;14;12;36;50;0;0;90;95;8;10;11;0;0;5;78;74;0;0;67;18;19;30;45;48;51;0;0;32;31;35;38;0;0;13;25;39;29;26;0;0;57;63;0;0;98;76;70;73;79;77;0;0;24;41;15;4;0,TabuSearch
29,pliki//100 lokacji//C101.txt,200,50,swap,False,2,36042,14908.467189558378,1458.924502675377,7400.618184207624,6048.924502675378,13711.502846848318,1595.0673130089608,5931.368220830396,6185.067313008961,10,300017.9661,0;67;25;27;44;0;0;5;41;40;37;9;34;0;0;43;55;35;77;100;99;66;0;0;20;7;83;97;88;0;0;24;95;94;93;36;64;0;0;13;18;19;30;11;0;0;98;86;74;60;0;0;32;31;56;46;0;0;90;63;62;28;59;51;0;0;57;53;72;61;0,TabuSearch
29,pliki//100 lokacji//C101.txt,200,50,swap,False,2,36043,14908.467189558378,1458.924502675377,7400.618184207624,6048.924502675378,13711.502846848318,1595.0673130089608,5931.368220830396,6185.067313008961,10,300003.0009,0;67;25;27;44;0;0;5;41;40;37;9;34;0;0;43;55;35;77;100;99;66;0;0;20;7;83;97;88;0;0;24;95;94;93;36;64;0;0;13;18;19;30;11;0;0;98;86;74;60;0;0;32;31;56;46;0;0;90;63;62;28;59;51;0;0;57;53;72;61;0,TabuSearch
30,pliki//100 lokacji//C101.txt,200,50,swap,False,2,37042,14316.937083256431,1043.750100553077,8269.436882150276,5003.750100553077,12433.180403804254,1477.7261867597897,5517.728030284675,5437.72618675979,11,300011.2406,0;32;25;0;0;33;35;27;72;61;0;0;90;86;74;0;0;43;54;56;0;0;13;31;10;11;0;0;67;95;19;28;14;4;0;0;98;18;59;34;26;23;0;0;3;8;15;0;0;20;41;62;37;9;6;99;0;0;57;92;58;0;0;5;63;0,TabuSearch
30,pliki//100 lokacji//C101.txt,200,50,swap,False,2,37043,14316.937083256431,1043.750100553077,8269.436882150276,5003.750100553077,12275.767848706393,1236.4982129584766,5842.7714227894385,5196.498212958479,11,300014.2361,0;5;3;19;15;0;0;20;86;35;37;34;26;23;0;0;90;31;58;72;61;59;0;0;63;0;0;43;54;56;0;0;98;18;10;9;6;0;0;13;95;92;0;0;67;41;62;28;14;99;4;0;0;33;25;27;0;0;57;74;0;0;32;8;11;0,TabuSearch
31,pliki//100 lokacji//C101.txt,200,50,swap,False,2,38042,16944.707763757306,1249.2486615139924,10036.210440729319,5659.248661513992,15199.513676480023,1242.9295834495388,8303.654509580945,5652.92958344954,11,300015.8285,0;32;25;0;0;20;18;44;59;45;48;51;0;0;90;35;10;30;14;23;34;52;0;0;67;63;0;0;43;41;40;46;11;99;1;0;0;13;19;15;0;0;33;39;27;0;0;5;7;8;29;4;0;0;98;95;92;0;0;42;86;82;84;61;89;69;0;0;57;54;0,TabuSearch
31,pliki//100 lokacji//C101.txt,200,50,swap,False,2,38043,16944.707763757306,1249.2486615139924,10036.210440729319,5659.248661513992,15474.85491566946,1227.8277373582218,8609.199440953016,5637.827737358222,11,300019.0556,0;32;33;0;0;43;42;35;30;39;34;23;0;0;90;82;14;11;89;4;99;1;0;0;19;18;15;0;0;95;86;84;0;0;13;25;27;29;0;0;20;7;8;10;0;0;5;41;40;46;48;45;59;0;0;98;44;92;61;69;51;52;0;0;57;54;0;0;67;63;0,TabuSearch
32,pliki//100 lokacji//C101.txt,200,50,swap,False,2,39042,20631.980168274382,1428.08184132316,12735.81648562806,6468.08184132316,17845.370153047377,1720.7721358610004,9363.825881325378,6760.772135861001,11,300038.9549,0;20;54;40;61;64;0;0;33;18;19;11;0;0;3;86;73;82;36;23;22;0;0;98;7;35;77;79;89;66;0;0;90;95;37;9;6;99;0;0;42;25;29;34;0;0;5;24;10;28;12;4;0;0;67;0;0;32;31;27;30;48;52;0;0;13;76;83;39;59;50;0;0;43;41;8;74;0,TabuSearch
32,pliki//100 lokacji//C101.txt,200,50,swap,False,2,39043,20631.980168274382,1428.08184132316,12735.81648562806,6468.08184132316,17162.535804276442,1476.5334876771153,9169.468828922212,6516.533487677116,11,300007.0252,0;42;18;66;11;6;99;89;0;0;98;95;0;0;13;41;37;34;48;0;0;67;86;19;28;22;0;0;20;24;27;29;12;9;4;0;0;3;76;82;61;39;36;23;0;0;5;7;8;10;0;0;25;54;0;0;90;64;83;73;77;79;59;50;52;0;0;43;31;40;74;0;0;32;33;35;30;0,TabuSearch
33,pliki//100 lokacji//C101.txt,200,50,swap,False,2,40042,17238.85688732388,1625.025892218137,8948.805102887607,6665.025892218137,15977.435063513964,1532.3405966713296,7872.753870171303,6572.34059667133,11,300014.2128,0;13;18;15;38;0;0;5;3;62;73;60;59;66;1;0;0;65;7;8;44;48;51;26;0;0;43;41;35;37;46;0;0;90;19;92;97;100;99;0;0;20;31;40;72;58;6;0;0;25;0;0;67;63;83;82;85;0;0;32;54;61;0;0;98;95;27;29;0;0;42;77;84;14;9;4;22;0,TabuSearch
33,pliki//100 lokacji//C101.txt,200,50,swap,False,2,40043,17238.85688732388,1625.025892218137,8948.805102887607,6665.025892218137,15995.273146512696,1656.8830186696805,7641.507109173336,6696.88301866968,10,300017.2511,0;67;40;35;37;38;48;0;0;43;42;8;82;100;99;0;0;5;25;19;29;26;0;0;3;95;83;85;97;0;0;90;31;27;72;60;51;22;0;0;13;18;15;92;9;0;0;32;7;59;73;77;66;0;0;20;63;62;44;6;4;0;0;98;54;84;14;1;0;0;65;41;58;46;61;0,TabuSearch
34,pliki//100 lokacji//C101.txt,200,50,swap,False,2,41042,16632.187499023785,1434.2393771495297,8813.708744724725,6384.239377149529,14568.38890041269,1428.4930515313422,6761.402797350006,6378.493051531343,10,300010.6492,0;20;24;35;29;30;28;51;68;69;0;0;5;63;62;72;0;0;90;41;40;44;73;77;79;91;0;0;67;86;94;93;9;99;89;0;0;43;8;27;46;0;0;13;18;19;11;36;23;0;0;32;31;53;45;0;0;98;95;71;58;64;0;0;57;54;56;0;0;3;76;70;85;26;0,TabuSearch
34,pliki//100 lokacji//C101.txt,200,50,swap,False,2,41043,16632.187499023785,1434.2393771495297,8813.708744724725,6384.239377149529,14568.38890041269,1428.4930515313422,6761.402797350006,6378.493051531343,10,300009.8218,0;20;24;35;29;30;28;51;68;69;0;0;5;63;62;72;0;0;90;41;40;44;73;77;79;91;0;0;67;86;94;93;9;99;89;0;0;43;8;27;46;0;0;13;18;19;11;36;23;0;0;32;31;53;45;0;0;98;95;71;58;64;0;0;57;54;56;0;0;3;76;70;85;26;0,TabuSearch
35,pliki//100 lokacji//C101.txt,200,50,swap,False,2,42042,16387.373297611426,1332.2271296707374,8682.919038269953,6372.227129670738,15692.263687077517,1395.5016265167237,7861.26043404407,6435.501626516723,10,300002.1549,0;90;63;62;0;0;20;41;40;74;11;0;0;65;3;44;30;45;51;22;50;49;0;0;5;25;35;37;9;26;23;0;0;32;31;19;59;48;69;0;0;43;7;8;82;61;64;0;0;57;54;53;0;0;13;18;29;10;72;66;0;0;98;86;83;85;80;79;89;0;0;67;95;84;88;0,TabuSearch
35,pliki//100 lokacji//C101.txt,200,50,swap,False,2,42043,16387.373297611426,1332.2271296707374,8682.919038269953,6372.227129670738,15446.758553108582,1314.7803454210095,7777.197862266563,6354.780345421009,11,300006.5336,0;65;31;40;84;72;51;50;49;0;0;57;54;53;0;0;3;7;10;82;61;59;64;0;0;20;86;83;85;88;0;0;67;63;0;0;98;95;8;80;79;0;0;43;41;30;29;11;9;89;69;66;0;0;13;18;35;37;0;0;5;19;44;48;45;22;26;23;0;0;90;74;62;0;0;32;25;0,TabuSearch
36,pliki//100 lokacji//C101.txt,200,50,swap,False,2,43042,15813.944583028075,1410.357755327403,8313.229072373268,6090.3577553274035,13549.80992128764,1478.2819354808805,5913.24605032588,6158.281935480881,10,300018.6133,0;67;63;40;53;0;0;20;7;19;15;11;0;0;43;18;29;30;28;64;68;52;0;0;90;41;27;72;73;77;80;66;0;0;5;95;94;74;0;0;13;17;83;61;26;23;0;0;32;31;35;37;79;59;0;0;57;54;0;0;3;25;44;60;50;0;0;42;76;70;84;0,TabuSearch
36,pliki//100 lokacji//C101.txt,200,50,swap,False,2,43043,15813.944583028075,1410.357755327403,8313.229072373268,6090.3577553274035,13549.80992128764,1478.2819354808805,5913.24605032588,6158.281935480881,10,300020.1509,0;67;63;40;53;0;0;20;7;19;15;11;0;0;43;18;29;30;28;64;68;52;0;0;90;41;27;72;73;77;80;66;0;0;5;95;94;74;0;0;13;17;83;61;26;23;0;0;32;31;35;37;79;59;0;0;57;54;0;0;3;25;44;60;50;0;0;42;76;70;84;0,TabuSearch
37,pliki//100 lokacji//C101.txt,200,50,swap,False,2,44042,15069.64195819485,1236.7799289710376,8366.082100252774,5466.779928971038,14432.224708648162,1531.6645830963457,7138.895542455472,5761.664583096345,11,300033.6631,0;43;19;16;10;79;68;0;0;13;18;15;0;0;32;31;27;0;0;90;86;94;92;45;51;23;0;0;5;8;37;46;64;0;0;20;25;0;0;3;54;11;9;0;0;67;42;82;88;99;0;0;98;95;70;30;0;0;57;63;0;0;17;7;62;73;100;89;0,TabuSearch
37,pliki//100 lokacji//C101.txt,200,50,swap,False,2,44043,15069.64195819485,1236.7799289710376,8366.082100252774,5466.779928971038,14369.019614315193,1463.6389614802006,7211.741691354792,5693.638961480201,11,300011.7602,0;90;54;62;0;0;13;18;94;30;45;51;0;0;5;3;8;88;100;99;0;0;57;19;16;0;0;17;31;37;73;79;23;0;0;98;95;92;82;0;0;32;46;0;0;43;42;27;11;9;64;68;89;0;0;20;25;7;10;0;0;86;70;15;0;0;67;63;0,TabuSearch
38,pliki//100 lokacji//C101.txt,200,50,swap,False,2,45042,14800.361428848439,1290.8321623780387,7808.69710409236,5700.832162378039,12897.073906026373,1489.9674024150331,5507.139101196304,5899.9674024150345,10,300017.4251,0;5;41;62;74;0;0;24;86;83;70;73;77;89;0;0;67;25;19;16;0;0;20;18;8;45;64;68;0;0;43;7;71;72;36;59;69;0;0;98;95;94;14;39;0;0;13;63;53;0;0;32;31;29;84;9;0;0;90;27;44;50;46;23;0;0;57;54;0,TabuSearch
38,pliki//100 lokacji//C101.txt,200,50,swap,False,2,45043,14800.361428848439,1290.8321623780387,7808.69710409236,5700.832162378039,12897.073906026373,1489.9674024150331,5507.139101196304,5899.9674024150345,10,300015.3825,0;5;41;62;74;0;0;24;86;83;70;73;77;89;0;0;67;25;19;16;0;0;20;18;8;45;64;68;0;0;43;7;71;72;36;59;69;0;0;98;95;94;14;39;0;0;13;63;53;0;0;32;31;29;84;9;0;0;90;27;44;50;46;23;0;0;57;54;0,TabuSearch
39,pliki//100 lokacji//C101.txt,200,50,swap,False,2,46042,16779.24244628557,1382.7414505567067,9513.759545172157,5882.741450556707,14649.392914500357,1336.311277272399,7476.770359955561,5836.311277272399,11,300007.4467,0;42;54;60;0;0;20;86;35;36;10;48;66;50;47;49;0;0;32;27;40;72;61;45;0;0;90;25;37;34;0;0;3;18;38;30;28;26;0;0;67;62;0;0;13;7;8;0;0;65;63;0;0;43;41;53;77;85;0;0;5;95;83;82;0;0;98;19;29;16;9;0,TabuSearch
39,pliki//100 lokacji//C101.txt,200,50,swap,False,2,46043,16779.24244628557,1382.7414505567067,9513.759545172157,5882.741450556707,14637.830828521808,1545.342729565678,7047.14536939045,6045.34272956568,12,300007.1583,0;32;54;0;0;20;0;0;13;95;0;0;43;25;10;61;72;0;0;65;63;0;0;5;19;82;38;36;48;0;0;41;42;27;35;60;0;0;67;18;8;16;9;0;0;90;86;85;37;34;0;0;3;7;0;0;98;62;29;30;28;26;0;0;40;83;53;77;45;50;66;47;49;0,TabuSearch
40,pliki//100 lokacji//C101.txt,200,50,swap,False,2,47042,16063.009847285963,1127.43739293188,9218.135061422203,5717.437392931881,14039.148572163907,1448.2722601842527,6552.604051795403,6038.272260184252,11,300018.7925,0;90;7;94;92;97;100;0;0;3;95;10;0;0;25;0;0;20;86;82;11;14;88;0;0;43;54;46;0;0;98;31;77;79;85;91;1;0;0;13;62;72;64;0;0;32;27;35;38;0;0;5;8;53;73;48;51;22;0;0;24;18;19;30;28;26;68;0;0;67;41;74;0,TabuSearch
40,pliki//100 lokacji//C101.txt,200,50,swap,False,2,47043,16063.009847285963,1127.43739293188,9218.135061422203,5717.437392931881,14817.164261594167,1325.6451452310625,7575.873971132041,5915.645145231063,10,300021.1118,0;3;41;85;73;77;79;1;91;0;0;5;25;27;30;14;26;0;0;43;86;10;11;97;88;0;0;90;8;94;46;48;51;0;0;24;54;53;72;68;0;0;32;31;35;38;0;0;13;18;19;22;0;0;20;62;74;0;0;98;95;92;100;0;0;67;7;82;28;64;0,TabuSearch
41,pliki//100 lokacji//C101.txt,200,50,swap,False,2,48042,17650.717400113077,1214.3021370291897,10812.113126054699,5624.30213702919,14738.216616797235,1425.4550512033275,7477.3065143905815,5835.4550512033275,11,300027.8155,0;90;93;6;0;0;33;46;0;0;43;55;40;45;14;26;51;49;0;0;5;86;94;84;85;0;0;20;54;71;72;59;66;0;0;13;7;15;0;0;3;18;19;10;28;23;0;0;57;41;0;0;67;63;27;29;0;0;98;44;92;73;77;79;91;1;0;0;32;25;0,TabuSearch
41,pliki//100 lokacji//C101.txt,200,50,swap,False,2,48043,17650.717400113077,1214.3021370291897,10812.113126054699,5624.30213702919,15348.100127379344,1355.3123786117283,8227.475370155886,5765.312378611729,10,300019.5309,0;5;41;40;46;45;26;0;0;43;55;92;93;91;0;0;90;18;19;10;14;6;51;1;0;0;20;86;94;84;85;0;0;67;7;71;73;77;79;23;49;0;0;32;33;72;66;0;0;13;25;0;0;98;63;44;29;0;0;57;54;59;0;0;3;27;15;28;0,TabuSearch
42,pliki//100 lokacji//C101.txt,200,50,swap,False,2,49042,14570.153396117765,1238.2145765705247,7683.724242976713,5648.214576570526,13800.829755537154,1372.8420389654118,6645.14567760633,5782.842038965413,10,300018.5528,0;5;63;40;0;0;90;41;10;30;39;59;68;69;0;0;43;86;83;82;85;48;0;0;67;18;19;16;1;0;0;20;95;71;73;77;64;0;0;13;17;35;11;9;26;0;0;98;25;29;61;0;0;32;33;0;0;57;54;0;0;65;76;70;88;100;99;23;0,TabuSearch
42,pliki//100 lokacji//C101.txt,200,50,swap,False,2,49043,14570.153396117765,1238.2145765705247,7683.724242976713,5648.214576570526,13800.829755537154,1372.8420389654118,6645.14567760633,5782.842038965413,10,300001.6333,0;5;63;40;0;0;90;41;10;30;39;59;68;69;0;0;43;86;83;82;85;48;0;0;67;18;19;16;1;0;0;20;95;71;73;77;64;0;0;13;17;35;11;9;26;0;0;98;25;29;61;0;0;32;33;0;0;57;54;0;0;65;76;70;88;100;99;23;0,TabuSearch
43,pliki//100 lokacji//C101.txt,200,50,swap,False,2,50042,14664.124725412323,1287.4983907985363,7319.127943815251,6057.498390798536,14232.160862022029,1434.0015653197847,6594.157731382458,6204.001565319785,11,300019.6153,0;5;7;93;0;0;32;31;35;29;0;0;20;24;15;30;38;0;0;13;25;8;0;0;67;63;62;0;0;54;40;37;45;48;36;0;0;90;86;76;71;72;0;0;18;82;10;11;9;26;23;0;0;43;41;83;73;77;79;80;68;69;0;0;57;94;92;0;0;98;95;53;60;59;0,TabuSearch
43,pliki//100 lokacji//C101.txt,200,50,swap,False,2,50043,14664.124725412323,1287.4983907985363,7319.127943815251,6057.498390798536,14238.757660743646,1425.331701590505,6618.094257562638,6195.331701590504,10,300025.8574,0;20;41;40;82;73;79;80;68;0;0;67;63;62;10;0;0;43;7;8;15;11;0;0;5;25;83;30;48;69;0;0;90;86;94;93;9;0;0;32;31;35;37;36;0;0;98;95;92;45;59;26;0;0;13;18;29;38;0;0;24;54;53;60;23;0;0;57;76;71;72;77;0,TabuSearch
44,pliki//100 lokacji//C101.txt,200,50,swap,False,2,51042,16774.432080418712,1294.1599855092197,9686.112109400274,5794.159985509219,15193.018122430178,1427.117537336186,7838.783047757806,5927.117537336186,10,300003.5443,0;43;86;83;70;77;80;48;50;0;0;5;41;53;58;60;0;0;24;87;71;73;85;66;0;0;20;25;35;38;0;0;98;95;94;84;0;0;32;54;72;0;0;67;18;59;14;36;22;52;0;0;57;42;27;46;45;0;0;13;8;16;10;4;0;0;90;62;74;0,TabuSearch
44,pliki//100 lokacji//C101.txt,200,50,swap,False,2,51043,16774.432080418712,1294.1599855092197,9686.112109400274,5794.159985509219,15193.018122430178,1427.117537336186,7838.783047757806,5927.117537336186,10,300009.718,0;43;86;83;70;77;80;48;50;0;0;5;41;53;58;60;0;0;24;87;71;73;85;66;0;0;20;25;35;38;0;0;98;95;94;84;0;0;32;54;72;0;0;67;18;59;14;36;22;52;0;0;57;42;27;46;45;0;0;13;8;16;10;4;0;0;90;62;74;0,TabuSearch
45,pliki//100 lokacji//C101.txt,200,50,swap,False,2,52042,16648.585773881026,1280.9710133474196,9496.643747186186,5870.97101334742,15827.024041435088,1468.5815280231036,8299.860985388881,6058.581528023104,11,300022.317,0;43;18;35;14;4;51;50;0;0;90;76;70;0;0;20;25;27;29;0;0;32;40;99;84;64;59;0;0;13;95;94;92;0;0;57;54;44;0;0;24;63;62;11;9;0;0;33;31;0;0;5;7;19;34;36;26;23;0;0;98;10;8;0;0;67;41;53;77;61;79;68;0,TabuSearch
45,pliki//100 lokacji//C101.txt,200,50,swap,False,2,52043,16648.585773881026,1280.9710133474196,9496.643747186186,5870.97101334742,15333.963931095886,1585.3825616307226,7573.198807834441,6175.382561630722,11,300002.0251,0;32;33;27;0;0;98;18;19;11;9;0;0;24;25;0;0;67;41;64;53;77;26;23;0;0;5;76;29;84;79;51;68;0;0;57;54;0;0;13;31;35;44;0;0;90;40;10;61;59;36;34;50;0;0;43;70;92;99;14;0;0;20;63;62;0;0;7;95;94;8;4;0,TabuSearch
46,pliki//100 lokacji//C101.txt,200,50,swap,False,2,53042,15637.160669891065,1189.430039052468,9118.300591786128,5329.430039052469,14032.363664284654,1312.0392066988202,7268.285250887013,5452.03920669882,10,300013.5987,0;20;41;71;72;60;48;47;0;0;90;7;8;29;9;4;89;0;0;43;25;27;0;0;24;54;53;46;0;0;67;86;83;82;58;26;0;0;98;18;19;38;52;0;0;13;17;85;0;0;32;33;74;0;0;42;63;40;45;0;0;5;62;56;22;0,TabuSearch
46,pliki//100 lokacji//C101.txt,200,50,swap,False,2,53043,15637.160669891065,1189.430039052468,9118.300591786128,5329.430039052469,13785.111146170977,1301.634884335872,7041.841377499231,5441.634884335873,11,300019.5628,0;90;86;19;60;48;47;52;22;0;0;67;63;62;0;0;13;17;0;0;5;54;46;0;0;32;41;74;72;0;0;24;33;38;29;0;0;20;18;83;82;45;26;89;0;0;42;53;71;85;0;0;98;7;8;4;9;0;0;25;0;0;43;27;40;56;58;0,TabuSearch
47,pliki//100 lokacji//C101.txt,200,50,swap,False,2,54042,13024.75363561296,1116.3677075098833,6742.018220593195,5166.367707509883,11830.232073539977,1321.3638411832067,5137.504391173566,5371.363841183206,11,300015.3668,0;98;86;92;11;14;26;23;0;0;57;54;0;0;13;25;0;0;95;7;8;10;30;0;0;32;33;0;0;20;24;74;0;0;35;62;70;73;0;0;90;41;40;46;0;0;43;42;83;82;45;64;68;50;0;0;67;18;16;0;0;5;27;53;84;85;0,TabuSearch
47,pliki//100 lokacji//C101.txt,200,50,swap,False,2,54043,13024.75363561296,1116.3677075098833,6742.018220593195,5166.367707509883,11776.598227326675,1279.455876339453,5167.6864746477695,5329.4558763394525,11,300002.8172,0;90;86;83;73;84;85;0;0;24;62;74;0;0;42;82;92;14;64;68;50;0;0;20;25;8;10;0;0;57;54;0;0;67;35;16;11;0;0;32;33;40;0;0;43;41;53;70;45;23;0;0;13;18;0;0;98;95;0;0;5;7;27;46;30;26;0,TabuSearch
48,pliki//100 lokacji//C101.txt,200,50,swap,False,2,55042,16251.394720695012,1224.4224593744348,9572.549801946143,5454.422459374435,14640.613969507467,1267.196654382522,7876.220660742423,5497.196654382523,11,300004.1599,0;90;41;27;72;59;61;49;52;0;0;3;86;83;46;45;26;23;0;0;67;7;8;10;6;0;0;13;18;19;12;0;0;5;0;0;32;33;0;0;43;57;62;0;0;95;92;94;88;0;0;98;37;29;80;64;4;75;0;0;20;54;70;77;0;0;74;63;0,TabuSearch
48,pliki//100 lokacji//C101.txt,200,50,swap,False,2,55043,16251.394720695012,1224.4224593744348,9572.549801946143,5454.422459374435,14371.594245100117,1468.8447259049,7203.904793290317,5698.844725904901,11,300005.8982,0;33;41;46;0;0;32;74;0;0;67;37;77;59;61;64;52;75;0;0;5;7;0;0;90;95;70;80;0;0;43;94;19;92;6;4;0;0;20;63;83;72;45;49;0;0;3;27;29;10;12;26;23;0;0;57;54;0;0;98;86;62;88;0;0;13;18;8;0,TabuSearch
49,pliki//100 lokacji//C101.txt,200,50,swap,False,2,56042,18033.25338465968,1448.3710428644463,10546.511298930789,6038.371042864446,16117.868419711438,1637.141176780667,8253.586066150103,6227.141176780667,11,300007.6821,0;90;54;53;46;61;0;0;25;95;0;0;20;24;19;11;14;39;51;59;0;0;43;18;29;56;68;69;0;0;67;63;0;0;57;41;40;0;0;32;82;85;84;9;0;0;13;31;35;37;0;0;98;86;74;0;0;94;27;73;80;48;34;22;0;0;5;76;70;12;6;1;0,TabuSearch
49,pliki//100 lokacji//C101.txt,200,50,swap,False,2,56043,18033.25338465968,1448.3710428644463,10546.511298930789,6038.371042864446,16067.980761318464,1676.5649434962686,8124.850874325926,6266.564943496268,11,300020.1415,0;13;31;29;22;0;0;67;63;0;0;98;76;70;85;9;6;0;0;57;37;35;59;68;0;0;32;18;11;73;48;51;0;0;43;54;61;82;84;0;0;90;86;74;0;0;95;40;56;46;0;0;24;41;53;14;12;0;0;20;25;27;0;0;5;19;94;80;39;34;1;69;0,TabuSearch
0,pliki//100 lokacji//C201.txt,200,50,swap,False,2,7042,111240.9002225963,986.6639984288113,105037.5722257387,5216.663998428811,100569.64472018865,1563.7627567036595,93212.11920678134,5793.76275670366,9,300002.3951,0;38;72;52;68;87;90;0;0;53;1;61;17;11;49;43;48;0;0;5;56;99;55;79;65;77;96;0;0;93;75;21;0;0;20;24;31;100;10;8;0;0;2;74;69;0;0;22;42;30;25;0;0;67;27;78;37;66;47;41;0;0;63;62;0,TabuSearch
0,pliki//100 lokacji//C201.txt,200,50,swap,False,2,7043,111240.9002225963,986.6639984288113,105037.5722257387,5216.663998428811,100796.0340611905,1496.2449648407867,93573.54413150891,5726.244964840786,10,300004.0689,0;63;0;0;67;24;1;61;37;49;41;48;0;0;75;53;30;77;42;43;68;0;0;78;31;38;8;0;0;22;56;87;96;69;0;0;62;74;0;0;20;17;25;21;0;0;93;0;0;27;79;99;65;66;10;55;52;47;0;0;5;2;72;90;100;11;0,TabuSearch
